INFO 2024-11-25 13:07:21,709 autoreload Watching for file changes with StatReloader
DEBUG 2024-11-25 13:07:21,932 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/sqlparse/filters/tokens.py first seen with mtime 1732094319.0904434
DEBUG 2024-11-25 13:07:21,932 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/db/models/query_utils.py first seen with mtime 1732094319.8090558
DEBUG 2024-11-25 13:07:21,932 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/asyncio/sslproto.py first seen with mtime 1712665885.0
DEBUG 2024-11-25 13:07:21,932 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/core/checks/messages.py first seen with mtime 1732094319.7798684
DEBUG 2024-11-25 13:07:21,932 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/auth/__init__.py first seen with mtime 1732094319.403625
DEBUG 2024-11-25 13:07:21,932 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/warnings.py first seen with mtime 1712665884.0
DEBUG 2024-11-25 13:07:21,933 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/urllib/error.py first seen with mtime 1712665886.0
DEBUG 2024-11-25 13:07:21,933 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/template/loaders/filesystem.py first seen with mtime 1732094319.8351173
DEBUG 2024-11-25 13:07:21,933 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/asyncio/taskgroups.py first seen with mtime 1712665885.0
DEBUG 2024-11-25 13:07:21,933 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/db/models/expressions.py first seen with mtime 1732094319.807397
DEBUG 2024-11-25 13:07:21,933 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/functools.py first seen with mtime 1712665884.0
DEBUG 2024-11-25 13:07:21,933 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/encodings/__init__.py first seen with mtime 1712665885.0
DEBUG 2024-11-25 13:07:21,933 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/template/backends/django.py first seen with mtime 1732094319.8339093
DEBUG 2024-11-25 13:07:21,933 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/admin/exceptions.py first seen with mtime 1732094319.2441669
DEBUG 2024-11-25 13:07:21,933 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/template/loaders/__init__.py first seen with mtime 1732094319.8345077
DEBUG 2024-11-25 13:07:21,933 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/sqlparse/filters/aligned_indent.py first seen with mtime 1732094319.0897608
DEBUG 2024-11-25 13:07:21,933 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/__init__.py first seen with mtime 1732095883.2929327
DEBUG 2024-11-25 13:07:21,933 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/sysconfig.py first seen with mtime 1712665884.0
DEBUG 2024-11-25 13:07:21,933 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/views.py first seen with mtime 1732094374.8549786
DEBUG 2024-11-25 13:07:21,933 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/db/backends/base/introspection.py first seen with mtime 1732094319.7938898
DEBUG 2024-11-25 13:07:21,933 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/db/models/functions/math.py first seen with mtime 1732094319.8123467
DEBUG 2024-11-25 13:07:21,933 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/asyncio/selector_events.py first seen with mtime 1712665884.0
DEBUG 2024-11-25 13:07:21,933 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/zipfile/_path/glob.py first seen with mtime 1712665887.0
DEBUG 2024-11-25 13:07:21,933 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/core/mail/message.py first seen with mtime 1732094319.7844784
DEBUG 2024-11-25 13:07:21,933 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/fractions.py first seen with mtime 1712665884.0
DEBUG 2024-11-25 13:07:21,933 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/random.py first seen with mtime 1712665884.0
DEBUG 2024-11-25 13:07:21,933 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/urllib/__init__.py first seen with mtime 1712665886.0
DEBUG 2024-11-25 13:07:21,933 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/http/cookie.py first seen with mtime 1732094319.8282616
DEBUG 2024-11-25 13:07:21,933 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/core/files/base.py first seen with mtime 1732094319.7815835
DEBUG 2024-11-25 13:07:21,933 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/messages/utils.py first seen with mtime 1732094319.6245954
DEBUG 2024-11-25 13:07:21,933 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/schemas/inspectors.py first seen with mtime 1732094374.8725827
DEBUG 2024-11-25 13:07:21,933 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/db/models/sql/subqueries.py first seen with mtime 1732094319.8143444
DEBUG 2024-11-25 13:07:21,933 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/lib-dynload/binascii.cpython-312-darwin.so first seen with mtime 1712666335.0
DEBUG 2024-11-25 13:07:21,933 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/forms.py first seen with mtime 1732540022.171195
DEBUG 2024-11-25 13:07:21,933 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/admin/options.py first seen with mtime 1732094319.2454138
DEBUG 2024-11-25 13:07:21,933 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/re/__init__.py first seen with mtime 1712665886.0
DEBUG 2024-11-25 13:07:21,933 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/utils/field_mapping.py first seen with mtime 1732094374.897488
DEBUG 2024-11-25 13:07:21,933 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/db/models/functions/mixins.py first seen with mtime 1732094319.8124697
DEBUG 2024-11-25 13:07:21,933 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/conf/global_settings.py first seen with mtime 1732094319.1596372
DEBUG 2024-11-25 13:07:21,933 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/secrets.py first seen with mtime 1712665884.0
DEBUG 2024-11-25 13:07:21,933 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/db/backends/utils.py first seen with mtime 1732094319.7929213
DEBUG 2024-11-25 13:07:21,933 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/db/models/functions/comparison.py first seen with mtime 1732094319.8120406
DEBUG 2024-11-25 13:07:21,933 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/http/multipartparser.py first seen with mtime 1732094319.8284986
DEBUG 2024-11-25 13:07:21,933 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/middleware/security.py first seen with mtime 1732094319.8303812
DEBUG 2024-11-25 13:07:21,933 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/schemas/generators.py first seen with mtime 1732094374.8723798
DEBUG 2024-11-25 13:07:21,933 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/permissions.py first seen with mtime 1732094374.8520992
DEBUG 2024-11-25 13:07:21,933 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/urllib/response.py first seen with mtime 1712665886.0
DEBUG 2024-11-25 13:07:21,933 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/http/cookiejar.py first seen with mtime 1712665885.0
DEBUG 2024-11-25 13:07:21,933 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/templatetags/l10n.py first seen with mtime 1732094319.8357863
DEBUG 2024-11-25 13:07:21,933 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/status.py first seen with mtime 1732094374.8538942
DEBUG 2024-11-25 13:07:21,934 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/core/serializers/python.py first seen with mtime 1732094319.7912548
DEBUG 2024-11-25 13:07:21,934 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/sites/shortcuts.py first seen with mtime 1732094319.7371175
DEBUG 2024-11-25 13:07:21,934 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/exceptions.py first seen with mtime 1732094374.850288
DEBUG 2024-11-25 13:07:21,934 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/sqlite3/dbapi2.py first seen with mtime 1712665886.0
DEBUG 2024-11-25 13:07:21,934 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/email/mime/base.py first seen with mtime 1712665885.0
DEBUG 2024-11-25 13:07:21,934 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/templatetags/cache.py first seen with mtime 1732094319.835492
DEBUG 2024-11-25 13:07:21,934 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/utils/encoding.py first seen with mtime 1732094319.8417597
DEBUG 2024-11-25 13:07:21,934 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/messages/storage/base.py first seen with mtime 1732094319.625
DEBUG 2024-11-25 13:07:21,934 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/html/entities.py first seen with mtime 1712665885.0
DEBUG 2024-11-25 13:07:21,934 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/contenttypes/models.py first seen with mtime 1732094319.452793
DEBUG 2024-11-25 13:07:21,934 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/hmac.py first seen with mtime 1712665884.0
DEBUG 2024-11-25 13:07:21,934 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/core/checks/caches.py first seen with mtime 1732094319.7795131
DEBUG 2024-11-25 13:07:21,934 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/admin/templatetags/admin_urls.py first seen with mtime 1732094319.3608606
DEBUG 2024-11-25 13:07:21,934 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/serializers.py first seen with mtime 1732540022.1664288
DEBUG 2024-11-25 13:07:21,934 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/auth/signals.py first seen with mtime 1732094319.4060316
DEBUG 2024-11-25 13:07:21,934 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/db/models/__init__.py first seen with mtime 1732094319.8056667
DEBUG 2024-11-25 13:07:21,934 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/enum.py first seen with mtime 1712665884.0
DEBUG 2024-11-25 13:07:21,934 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/sqlparse/keywords.py first seen with mtime 1732094319.0881965
DEBUG 2024-11-25 13:07:21,934 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/staticfiles/handlers.py first seen with mtime 1732094319.7740781
DEBUG 2024-11-25 13:07:21,934 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/utils/ipv6.py first seen with mtime 1732094319.8431885
DEBUG 2024-11-25 13:07:21,934 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/lib-dynload/_struct.cpython-312-darwin.so first seen with mtime 1712666331.0
DEBUG 2024-11-25 13:07:21,934 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/email/utils.py first seen with mtime 1712665885.0
DEBUG 2024-11-25 13:07:21,934 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/renderers.py first seen with mtime 1732094374.852558
DEBUG 2024-11-25 13:07:21,934 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/asyncio/tasks.py first seen with mtime 1712665885.0
DEBUG 2024-11-25 13:07:21,934 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/core/checks/__init__.py first seen with mtime 1732094319.7792554
DEBUG 2024-11-25 13:07:21,934 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/difflib.py first seen with mtime 1712665884.0
DEBUG 2024-11-25 13:07:21,934 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/json/encoder.py first seen with mtime 1712665886.0
DEBUG 2024-11-25 13:07:21,934 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/requests/hooks.py first seen with mtime 1732179224.071055
DEBUG 2024-11-25 13:07:21,934 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/dis.py first seen with mtime 1712665884.0
DEBUG 2024-11-25 13:07:21,934 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/asyncio/futures.py first seen with mtime 1712665884.0
DEBUG 2024-11-25 13:07:21,934 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/auth/decorators.py first seen with mtime 1732094319.4048421
DEBUG 2024-11-25 13:07:21,934 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/template/backends/__init__.py first seen with mtime 1732094319.833566
DEBUG 2024-11-25 13:07:21,934 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/json/scanner.py first seen with mtime 1712665886.0
DEBUG 2024-11-25 13:07:21,934 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/utils/module_loading.py first seen with mtime 1732094319.844026
DEBUG 2024-11-25 13:07:21,934 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/utils/choices.py first seen with mtime 1732094319.839954
DEBUG 2024-11-25 13:07:21,934 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/compat.py first seen with mtime 1732094374.8498137
DEBUG 2024-11-25 13:07:21,934 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/charset_normalizer/utils.py first seen with mtime 1732179223.9792256
DEBUG 2024-11-25 13:07:21,934 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/certifi/__init__.py first seen with mtime 1732179224.0061817
